# BEGIN DUMP Mon Nov 19 13:47:33 2001
AD,1940,,,EVENTS,"Germany begins a bombing campaign against Britain in preparation for an invasion, in what becomes known as the [[World War II/Battle of Britain|Battle of Britain"
AD,1940,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - not awarded"
AD,1940,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - not awarded"
AD,1940,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - not awarded"
AD,1940,,,NOBELS,"[[Nobel Prize in literature|Literature]] - not awarded"
AD,1940,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1941,1,5,BIRTHS,"[[Miyazaki Hayao]], Japanese film maker"
AD,1941,2,11,BIRTHS,"[[Glenn Randall Jr]], stuntman."
AD,1941,2,11,BIRTHS,"[[Jeremy Mackenzie]], general."
AD,1941,,,BIRTHS,"[[Richard Dawkins]], British scientist"
AD,1941,,,BIRTHS,"[[Bob Dylan]], US poet and musician"
AD,1941,2,11,DEATHS,"[[Rudolf Hilferding]], German economist/Minister of Finance."
AD,1941,8,31,DEATHS,"[[Marina Tsvetaeva]], aged 48, Russian poetess (suicide)"
AD,1941,2,11,EVENTS,"1st Gold record presented to [[Glenn Miller]] for ''Chattanooga Choo Choo''."
AD,1941,2,11,EVENTS,"Lieutenant-General [[Erwin Rommel]] arrives in [[Tripoli]]."
AD,1941,12,7,EVENTS,"[[Japan]] attacks the [[United States]] fleet at [[World War II/Pearl Harbor|Pearl Harbor]], thus drawing the US into [[World War II]]."
AD,1941,,,EVENTS,"[[John Vincent Atanasoff]] and [[Clifford E. Berry]] developed the [[Atanasoff Berry Computer]] "
AD,1941,,,EVENTS,"[[Ives]] and [[Stilwell]] prove that [[ion]]s radiate at [[Frequency|frequencies]] affected by their motion. "
AD,1941,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - not awarded"
AD,1941,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - not awarded"
AD,1941,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - not awarded"
AD,1941,,,NOBELS,"[[Nobel Prize in literature|Literature]] - not awarded"
AD,1941,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1942,2,11,EVENTS,"&quot;Archie&quot; comic book debuts."
AD,1942,6,,EVENTS,"4-7 - The [[Battle of Midway]]"
AD,1942,,,EVENTS,"[[June]] 4-7 - The [[Battle of Midway]]"
AD,1942,2,11,BIRTHS,"[[Archie Andrews]], ([[comic book]] character)."
AD,1942,2,11,BIRTHS,"[[Leon Haywood]], vocalist/keyboardist."
AD,1942,2,11,BIRTHS,"[[Tony Colton]], rock producer."
AD,1942,2,11,BIRTHS,"[[Otis Clay]], gospel/R&amp;B-singer."
AD,1942,5,22,BIRTHS,"[[Theodore Kaczynski]], neo-luddite terrorist"
AD,1942,,,BIRTHS,"[[Stephen Jay Gould]], American biologist"
AD,1942,,,BIRTHS,"[[Peter Handke]], Austrian novelist"
AD,1942,4,15,DEATHS,"[[Robert Musil]], Austrian novelist ([[The Man Without Qualities]])"
AD,1942,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - not awarded"
AD,1942,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - not awarded"
AD,1942,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - not awarded"
AD,1942,,,NOBELS,"[[Nobel Prize in literature|Literature]] - not awarded"
AD,1942,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1943,2,11,BIRTHS,"[[Iain Cameron]] British brigadier"
AD,1943,1,19,BIRTHS,"[[Janis Joplin]], [[blues]] singer"
AD,1943,8,17,BIRTHS,"[[Robert De Niro]], US actor"
AD,1943,,,BIRTHS,"[[George Harrison]], [[The Beatles|Beatle]]"
AD,1943,2,11,EVENTS,"General [[Dwight Eisenhower|Eisenhower]] is selected to command the allied armies in Europe."
AD,1943,9,3,EVENTS,"Italy is invaded by the Allied forces during [[World War II]]"
AD,1943,,,EVENTS,"Development of the [[Colossus computer]] by British to break German encryption (see [[History of computing]])."
AD,1943,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Otto Stern]]"
AD,1943,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[George de Hevesy]]"
AD,1943,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Henrik Carl Peter Dam]], [[Edward Adelbert Doisy]] [[1939]] - [[Gerhard Domagk]]"
AD,1943,,,NOBELS,"[[Nobel Prize in literature|Literature]] -  not awarded"
AD,1943,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1944,6,6,EVENTS,"[[World War II/D Day|D-Day]]; [[Allied]] invasion of [[Normandy]] begins."
AD,1944,6,17,EVENTS,"[[Iceland]] declares full independence from [[Denmark]]."
AD,1944,2,10,BIRTHS,"[[Vernor Vinge]] ([[science fiction]] [[novelist]])"
AD,1944,2,11,BIRTHS,"[[Bert Greene]] golfer."
AD,1944,2,11,BIRTHS,"[[Buddhadev Dasgupta]], film director."
AD,1944,2,11,BIRTHS,"[[Michael G Oxley]], American politician."
AD,1944,5,14,BIRTHS,"[[George Lucas]], film director and producer"
AD,1944,5,20,BIRTHS,"[[Joe Cocker]], British singer"
AD,1944,5,20,BIRTHS,"[[Boudewijn de Groot]], Dutch singer"
AD,1944,12,17,BIRTHS,"[[Jack L. Chalker]] science fiction novelist"
AD,1944,,,BIRTHS,"[[Rem Koolhaas]], Dutch architect"
AD,1944,2,11,DEATHS,"[[Ivan Sollertinski]], friend of Russian composer [[Dimitri Shostakovich]]."
AD,1944,,,DEATHS,"[[Carl Meinhof]], German linguist "
AD,1944,,,DEATHS,"[[Heath Robinson]], British cartoonist and illustrator"
AD,1944,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Isidor Isaac Rabi]]"
AD,1944,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Otto Hahn]]"
AD,1944,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Joseph Erlanger]], [[Herbert Spencer Gasser]]"
AD,1944,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Johannes Vilhelm Jensen]]"
AD,1944,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - International Committee of the [[Red Cross]]."
AD,1945,3,30,BIRTHS,"[[Eric Clapton]], [[blues]] [[guitarist]]"
AD,1945,2,11,DEATHS,"[[Al Dubin]], Swiss songwriter."
AD,1945,2,11,DEATHS,"[[J S H Lokerman]], Dutch resistance fighter"
AD,1945,9,26,DEATHS,"[[Bela Bartok|Béla Bartók]], aged 64, Hungarian composer"
AD,1945,,,DEATHS,"[[Stefan Banach]], Polish mathematician"
AD,1945,,,DEATHS,"[[Charles Williams]], British author"
AD,1945,2,11,EVENTS,"[[Yalta Conference]] ends"
AD,1945,5,8,EVENTS,"V-E Day (Victory in Europe, as Nazi Germany surrenders) of [[World War II]]."
AD,1945,6,26,EVENTS,"[[United Nations]]' charter signed."
AD,1945,7,16,EVENTS,"The [[Trinity Test]], the first test of an atomic bomb using 6 kilograms of plutonium, succeeds in detonating, unleashing an explosion equivalent to that of 20,000 tons of TNT."
AD,1945,7,28,EVENTS,"A US bomber accidentally crashes into the [[Empire State Building]]"
AD,1945,8,6,EVENTS,"[[August 9]] : Two [[atomic bomb]]s, ([[Little Boy]] and [[Fat Man]]) are dropped on [[Hiroshima]] and [[Nagasaki]] [[Japan]], ending [[World War II]]."
AD,1945,9,2,EVENTS,"V-J Day (Victory in Japan, as [[Imperial Japan]] surrenders)"
AD,1945,4,12,EVENTS,"[[United States/President|United States President]] [[Franklin Delano Roosevelt]] ([[1933]]-[[1945]]) dies in office; Vice President [[Harry S Truman]] ([[1945]]-[[1953]]) takes the Oath of Office."
AD,1945,,,EVENTS,"Foundation of the [[Food and Agriculture Organization|Food and Agriculture Organization of the United Nations]]"
AD,1945,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Wolfgang Pauli]]"
AD,1945,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Artturi Ilmari Virtanen]]"
AD,1945,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - Sir [[Alexander Fleming]], [[Ernst Boris Chain]], Sir [Howard Walter Florey]]"
AD,1945,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Gabriela Mistral]] "
AD,1945,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Cordell Hull]]"
AD,1946,2,11,BIRTHS,"[[M C Walker]], CEO of [[Iceland Frozen Foods]]."
AD,1946,2,11,BIRTHS,"[[Timothy Chambers]] pediatrician."
AD,1946,5,20,BIRTHS,"[[Cher]], American singer"
AD,1946,8,19,BIRTHS,"[[Bill Clinton]], American president (1993-2000), impeached 1999"
AD,1946,11,5,BIRTHS,"[[Herman Brood]], Dutch rock 'n' roll artist"
AD,1946,10,15,DEATHS,"[[Hermann Goering]], head of the [[Nazi]]-army (suicide)"
AD,1946,10,16,DEATHS,"[[Artur Seiss-Inquart]], Austrian national-socialist leader, governor of [[The Netherlands]] during the [[German]] occupation (1940-1945) (executed)"
AD,1946,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Percy Williams Bridgman]]"
AD,1946,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[James Batcheller Sumner]], [[John Howard Northrop]], [[Wendell Meredith Stanley]]"
AD,1946,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Hermann Joseph Muller]]"
AD,1946,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Hermann Hesse]]"
AD,1946,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Emily Greene Balch]] [[John Raleigh Mott]]"
AD,1947,,,BIRTHS,"[[Arnold Schwarzenegger]], Austrian bodybuilder and actor"
AD,1947,,,BIRTHS,"[[Kareem Abdul-Jabbar]], American basketball player"
AD,1947,,,BIRTHS,"[[P. J. ORourke|P. J. O'Rourke]], journalist and satirist"
AD,1947,,,BIRTHS,"[[David Letterman]] - US entertainer"
AD,1947,,,BIRTHS,"[[David Bowie]] - Pop star "
AD,1947,,,BIRTHS,"[[Elton John]] - Pop star"
AD,1947,4,15,EVENTS,"In the United States, [[Jackie Robinson]], an African-American, takes the field at first base for the Brooklyn Dodgers major-league [[baseball]] team, breaking that sport's color line."
AD,1947,8,15,EVENTS,"[[India]] obtains independence from the British rule.  [[Pakistan]] splits from India."
AD,1947,10,14,EVENTS,"American test pilot, Captain [[Chuck Yeager]] flies a Bell X-1 faster than the speed of sound, the first man to do so in level flight."
AD,1947,,,EVENTS,"The [[House Un-American Activities Committee]] begin their investigations in [[communism]] in [[Hollywood]]."
AD,1947,,,EVENTS,"[[Cambridge University]] begins to admits women as full students."
AD,1947,,,EVENTS,"[[Mikhail Kalashnikov]] designs the [[AK-47]] [[assault rifle]]"
AD,1947,,,EVENTS,"[[Walter Morrison]] invents the [[Frisbee]]."
AD,1947,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - Sir [[Edward Victor Appleton]]"
AD,1947,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Sir Robert Robinson]]"
AD,1947,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Carl Ferdinand Cori]], [[Gerty Theresa]], [[née Radnitz Cori]], [[Bernardo Alberto Houssay]]"
AD,1947,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Andre Paul Guillaume Gide|André Paul Guillaume Gide]]"
AD,1947,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - The Friends Service Council (UK) and The American Friends Service Committee (USA), on behalf of the [[Religious Society of Friends]], better known as the [[Quakers]]."
AD,1948,2,11,BIRTHS,"[[Sue Bernard]], [[Playboy magazine]]'s playmate for December 1966"
AD,1948,10,9,BIRTHS,"[[Jackson Browne]], musician"
AD,1948,1,30,DEATHS,"[[Mohandas Gandhi]], Indian politician"
AD,1948,2,11,DEATHS,"[[Sergy Eisenstein]], film director."
AD,1948,2,11,EVENTS,"[[John Costello]] follows [[Eamon De Valera]] as premier of [[Ireland]]."
AD,1948,5,14,EVENTS,"[[Israel]] established as an independent state. "
AD,1948,12,10,EVENTS,"[[United Nations]] General Assembly adopts [[Universal Declaration of Human Rights]]."
AD,1948,,,EVENTS,"[[Summer Olympic Games]] in London, [[UK]]"
AD,1948,,,EVENTS,"[[Porsche]] founded."
AD,1948,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Patrick Maynard Stuart Blackett]]"
AD,1948,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Arne Wilhelm Kaurin Tiselius]]"
AD,1948,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Paul Hermann Muller|Paul Hermann Müller]]"
AD,1948,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[T. S. Eliot|Thomas Stearns Eliot]]"
AD,1948,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - Not awarded."
AD,1949,4,4,EVENTS,"[[NATO]] is formed."
AD,1949,10,1,EVENTS,"Birth of the [[Peoples Republic of China]]"
AD,1949,,,EVENTS,"[[George Orwell]] releases his novel ''[[George Orwell/1984|1984]]''."
AD,1949,,,EVENTS,"[[Newfoundland]] joins [[Canada]]"
AD,1949,2,11,BIRTHS,"[[Charlie Hargrett]], rock guitarist."
AD,1949,10,1,BIRTHS,"[[Isaac Bonewits]], author, occultist."
AD,1949,12,7,BIRTHS,"[[Tom Waits]], singer, composer, actor"
AD,1949,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Hideki Yukawa]]"
AD,1949,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[William Francis Giauque]]"
AD,1949,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Walter Rudolf Hess]], [[Antonio Caetano De Abreu Freire Egas Moniz]]"
AD,1949,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[William Faulkner]]"
AD,1949,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Lord John Boyd Orr of Brechin]] "
AD,1950,2,11,BIRTHS,"[[Earnest Jim Istook]], American politician."
AD,1950,2,11,BIRTHS,"[[Johanna E Beerens]], actress."
AD,1950,2,11,BIRTHS,"[[Rochelle Fleming]], soul music vocalist."
AD,1950,9,28,BIRTHS,"[[John Sayles]] (director, screenwriter)"
AD,1950,,,DEATHS,"[[Edgar Rice Burroughs]], author"
AD,1950,6,25,EVENTS,"beginning of [[Korean War]]"
AD,1950,,,EVENTS,"[[Uruguay]] wins [[Football World Cup]] in [[Brazil]]"
AD,1950,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Cecil Frank Powell]]"
AD,1950,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Otto Paul Hermann Diels]], [[Kurt Alder]]"
AD,1950,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Edward Calvin Kendall]], [[Tadeus Reichstein]], [[Philip Showalter Hench]]"
AD,1950,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Bertrand Russel|Earl (Bertrand Arthur William) Russell]]"
AD,1950,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Ralph Bunche]] "
AD,1951,2,11,EVENTS,"[[Kwame Nkrumah]] wins 1st parliamentary election on Gold Coast ([[Ghana]])."
AD,1951,4,1,EVENTS,"[[Australia, New Zealand, United States security treaty]] signed in [[San Francisco]]."
AD,1951,4,18,EVENTS,"[[Treaty of Paris]] adopted, establishing European Coal and Steel Community (ECSC); see [[EU]]."
AD,1951,9,10,EVENTS,"[[Great Britain]] begins an economic boycott of [[Iran]]"
AD,1951,,,EVENTS,"the release of &quot;Rocket 88&quot;, a song by Jackie Brenston and the Delta Cats.  Some music historians consider this record to be the first [[Rock and roll|rock and roll]] recording."
AD,1951,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Sir John Douglas Cockcroft]], - [[Ernest Thomas Sinton Walton]]"
AD,1951,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Edwin Mattison McMillan]], [[Glenn Theodore Seaborg]]"
AD,1951,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Max Theiler]]"
AD,1951,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Par Fabian Lagerkvist|Pär Fabian Lagerkvist]]"
AD,1951,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Leon Jouhaux|L&amp;eacute;on Jouhaux]]"
AD,1952,4,29,EVENTS,"[[Australia, New Zealand, United States security treaty]] comes into force."
AD,1952,,,EVENTS,"The [[Summer Olympic Games]] are held in [[Helsinki]]."
AD,1952,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Felix Bloch]],  - [[Edward Mills Purcell]]"
AD,1952,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Archer John Porter Martin]], [[Richard Laurence Millington Synge]]"
AD,1952,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Selman Abraham Waksman]]"
AD,1952,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Francois Mauriac|François Mauriac]]"
AD,1952,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Albert Schweitzer]] "
AD,1953,2,11,BIRTHS,"[[Philip Anglim]], actor."
AD,1953,2,11,BIRTHS,"[[Stephen D Thorne]], astronaut."
AD,1953,2,11,BIRTHS,"[[Alan Rubin]] music figure."
AD,1953,,,BIRTHS,"[[Richard Stallman]]"
AD,1953,,,BIRTHS,"[[Tony Blair]], UK politician"
AD,1953,11,8,DEATHS,"[[John van Melle]], South African author"
AD,1953,,,DEATHS,"[[Joseph Stalin]], Soviet leader"
AD,1953,2,11,EVENTS,"President [[Dwight D. Eisenhower|Eisenhower]] refuses clemency appeal for [[Rosenberg]] couple."
AD,1953,2,11,EVENTS,"[[USSR]] breaks diplomatic relations with [[Israel]]."
AD,1953,,,EVENTS,"Change of [[United States/President|US presidency]] from [[Harry S Truman]] ([[1945]]-[[1953]]) to  [[Dwight D. Eisenhower]] ([[1953]]-[[1961]])"
AD,1953,,,EVENTS,"[[Sir Edmund Hillary]] and [[Sherpa Tenzing]] perform the first successful ascent to the summit of [[Mount Everest]]."
AD,1953,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Frits Zernike|Frits (Frederik) Zernike]]"
AD,1953,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Hermann Staudinger]]"
AD,1953,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Hans Adolf Krebs]], [[Fritz Albert Lipmann]]"
AD,1953,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Winston Churchill|Sir Winston Leonard Spencer Churchill]]"
AD,1953,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[George Catlett Marshall]] "
AD,1954,2,11,BIRTHS,"[[Catherine Hickland]], actress - an alternative source gives [[1956]]."
AD,1954,5,7,EVENTS,"Construction started on [[Michigan]]'s [[Mackinac Bridge]]."
AD,1954,5,17,EVENTS,"US [[Supreme Court]] hands down decision in [[Brown v. Board of Education]]"
AD,1954,5,20,EVENTS,"[[Chiang Kai-shek]] becomes president of [[Nationalist China]]"
AD,1954,,,EVENTS,"[[West Germany]] wins [[Football World Cup]] in [[Switzerland]]"
AD,1954,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Max Born]],  - [[Walther Bothe]]"
AD,1954,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Linus Carl Pauling]]"
AD,1954,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[John Franklin Enders]], [[Thomas Huckle Weller]], [[Frederick Chapman Robbins]]"
AD,1954,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Ernest Hemingway|Ernest Miller Hemingway]]"
AD,1954,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - The Office of the [[United Nations]] [[Office of the United Nations High Commissioner For Refugees|High Commissioner For Refugees]]."
AD,1955,,,BIRTHS,"[[Billy Bob Thornton]], US actor"
AD,1955,4,18,DEATHS,"[[Albert Einstein]], scientist"
AD,1955,,,EVENTS,"[[Disneyland]] opened"
AD,1955,,,EVENTS,"[[Winston Churchill]] resigns as Prime Minister of Britain"
AD,1955,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Willis Eugene Lamb]],  - [[Polykarp Kusch]]"
AD,1955,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Vincent du Vigneaud]]"
AD,1955,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]]- [[Axel Hugo Theodor Theorell]]"
AD,1955,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Halldor Laxness|Halldór Kiljan Laxness]]"
AD,1955,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1956,2,11,BIRTHS,"[[Kathleen Beller]], actress."
AD,1956,,,DEATHS,"[[A. A. Milne]], British author"
AD,1956,,,EVENTS,"[[Summer Olympic Games]] in [[Melbourne ]] [[Australia]]"
AD,1956,,,EVENTS,"[[Eindhoven University of Technology]] founded in [[Eindhoven]], The [[Netherlands]]"
AD,1956,,,EVENTS,"[[Hungary]] attempts to leave the [[Warsaw Pact]] and is invaded by the Red Army"
AD,1956,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[William Bradford Shockley]], [[John Bardeen]], [[Walter Houser Brattain]]"
AD,1956,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Sir Cyril Norman Hinshelwood]], [[Nikolay Nikolaevich Semenov]]"
AD,1956,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[André Frédéric Cournand]], [[Werner Forssmann]], [[Dickinson W Richards]]"
AD,1956,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Juan Ramon Jimenez|Juan Ramón Jiménez]]"
AD,1956,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - not awarded"
AD,1957,,,BIRTHS,"[[Osama bin Laden]], terrorist"
AD,1957,1,14,DEATHS,"[[Humphrey Bogart]], actor"
AD,1957,,,DEATHS,"[[John von Neumann]], Hungarian-American mathematician"
AD,1957,3,25,EVENTS,"[[Treaty of Rome]] establishes the [[European Economic Community]] (EEC); see [[EU]]"
AD,1957,,,EVENTS,"International Geophysical Year"
AD,1957,10,4,EVENTS,"launch of [[Sputnik I]], the first artificial satellite to orbit the Earth."
AD,1957,11,1,EVENTS,"[[Michigan]]'s [[Mackinac Bridge]] opened."
AD,1957,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Chen Ning Yang]],  - [[Tsung-Dao Lee]]"
AD,1957,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]]- [[Lord Alexander R Todd]]"
AD,1957,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Daniel Bovet]]"
AD,1957,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Albert Camus]]"
AD,1957,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Lester Bowles Pearson]]"
AD,1958,2,11,BIRTHS,"[[Michael Jackson]], controller of [[BBC]]2."
AD,1958,2,11,BIRTHS,"[[Regina Marsikova]], Czechoslovakian tennis player."
AD,1958,10,14,BIRTHS,"[[Thomas Dolby]], English rock musician"
AD,1958,10,16,BIRTHS,"[[Tim Robbins]], American actor"
AD,1958,2,11,EVENTS,"[[ Marshal [[Chen Yi]] succeeds [[Chou En-Lai]] as [[China|Chinese]] Minister of Foreign affairs."
AD,1958,2,11,EVENTS,"[[Ruth Carol Taylor]] is 1st [[African-American]] woman hired as a [[flight attendant]]."
AD,1958,,,EVENTS,"[[Brazil]] wins [[Football World Cup]] in [[Sweden]]"
AD,1958,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Pavel Alekseyevich Cherenkov]],  [[Ilya Mikhailovich Frank]], [[Igor Yergenyevich Tamm]]"
AD,1958,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Frederick Sanger]]]]"
AD,1958,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[George Wells Beadle]], [[Edward Lawrie Tatum]], [[Joshua Lederberg]]"
AD,1958,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Boris Pasternak|Boris Leonidovich Pasternak]]"
AD,1958,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[George Henri Pire]] "
AD,1959,2,11,BIRTHS,"[[Corinne Shigemoto]], US judo coach."
AD,1959,7,11,BIRTHS,"[[Suzanne Vega]], US singer"
AD,1959,10,15,BIRTHS,"[[Sarah Ferguson]], Duchess of York"
AD,1959,2,3,DEATHS,"rock and roll performers [[Buddy Holly]], [[Richie Valens]] and [[The Big Bopper]], in a plane crash outside Mason City, [[Iowa]]."
AD,1959,8,15,DEATHS,"[[Blind Willie McTell]], [[blues]] singer"
AD,1959,10,14,DEATHS,"[[Errol Flynn]], American actor."
AD,1959,,,DEATHS,"[[Raymond Chandler]], American novelist."
AD,1959,9,15,EVENTS,"Russian probe [[Luna 2]] sends back first photos of the far side of the [[Moon]]."
AD,1959,,,EVENTS,"[[China]] annexes [[Tibet]]."
AD,1959,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Emilio Gino Segre|Emilio Gino Segrè]], - [[Owen Chamberlain]]"
AD,1959,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Jaroslav Heyrovsky]]"
AD,1959,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - [[Severo Ochoa]], [[Arthur Kornberg]]"
AD,1959,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Salvatore Quasimodo]]"
AD,1959,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Philip J. Noel-Baker]] "
AD,1960,2,11,BIRTHS,"[[Richard A Mastracchio]], astronaut."
AD,1960,2,11,EVENTS,"[[Jack Paar]] walks off his TV show"
AD,1960,6,20,EVENTS,"Independence of [[Mali]] and [[Senegal]]"
AD,1960,,,EVENTS,"[[Hans-Georg Gadamer]] publishes ''Truth and Method''"
AD,1960,,,NOBELS,"[[Nobel Prize/Physics|Physics]] - [[Donald Arthur Glaser]]"
AD,1960,,,NOBELS,"[[Nobel Prize/Chemistry|Chemistry]] - [[Willard Frank Libby]]"
AD,1960,,,NOBELS,"[[Nobel Prize/Physiology or medicine|Medicine]] - Sir [[Frank Macfarlane Burnet]], [[Peter Brian Medawar]]"
AD,1960,,,NOBELS,"[[Nobel Prize in literature|Literature]] - [[Saint-John Perse]]"
AD,1960,,,NOBELS,"[[Nobel Prize/Peace|Peace]] - [[Albert Luthuli|Albert John Luthuli]]"
AD,1961,2,11,BIRTHS,"[[Mary Docter]], American speed skater."
AD,1961,2,11,BIRTHS,"[[Becky LeBeau]], vocalist."
AD,1961,2,11,BIRTHS,"[[Carey Lowell]], actress."
AD,1961,7,1,BIRTHS,"[[Princess Diana|Diana]], English princess"
AD,1961,9,2,BIRTHS,"[[Carlos Valderrama]], [[football]]er"
AD,1961,2,11,DEATHS,"[[Eduard R Verkade]], Dutch actor/director."
AD,1961,2,11,DEATHS,"[[Patrice Lumumba]], 1st premier of [[Congo (Kinshasa)]]?."
AD,1961,10,11,DEATHS,"[[Chico Marx]], member of the [[Marx Brothers]]"
AD,1961,2,11,EVENTS,"Trial of [[Adolf Eichmann]] begins in [[Jerusalem]]."
AD,1961,8,13,EVENTS,"Construction of the [[Berlin Wall]] begins. Movement between [[East Berlin]] and [[West Berlin]] remains restricted for the next 28 years, until [[November 9]] [[1989]]."
